time,temperature_2m_mean (°C),cloud_cover_mean (%),rain_sum (mm),wind_gusts_10m_max (km/h)
21/11/2017,19.7,39,0.2,35.6
22/11/2017,19.5,37,2.3,37.1
23/11/2017,19.9,50,0.2,46.1
24/11/2017,21.2,19,0,45.4
25/11/2017,21.3,22,0,45.7
26/11/2017,21.8,75,0,55.8
27/11/2017,21.6,82,3.8,34.2
28/11/2017,21.6,52,7.1,43.2
29/11/2017,21.7,75,1.9,36
30/11/2017,22.3,35,1.5,48.2
1/12/2017,23.3,52,0,61.6
2/12/2017,23.2,93,14.7,47.5
3/12/2017,20.8,37,0.2,39.2
4/12/2017,17.8,87,19.7,58.3
5/12/2017,18.8,68,1,69.1
6/12/2017,20.2,54,1.7,42.5
7/12/2017,23.2,25,0,43.2
8/12/2017,21.1,53,2.6,57.2
9/12/2017,19.7,38,0.8,45
10/12/2017,20.2,40,0,47.5
11/12/2017,21.1,17,0,47.2
12/12/2017,22.3,29,0,52.6
13/12/2017,23.2,15,0,58.7
14/12/2017,26.7,38,0,39.2
15/12/2017,22.7,95,1.8,56.9
16/12/2017,24.6,44,0,45.7
17/12/2017,23.2,85,0.2,45
18/12/2017,24.5,74,0,41.8
19/12/2017,26.5,59,0,60.5
20/12/2017,27.1,73,1,63.7
21/12/2017,21.6,92,6.4,42.5
22/12/2017,22.1,41,2.2,40.3
23/12/2017,23.4,12,0,48.6
24/12/2017,24.7,53,3.7,63
25/12/2017,20.7,97,1.9,52.6
26/12/2017,21.4,86,0.2,40
27/12/2017,22.4,38,0.7,44.3
28/12/2017,22.7,61,0,46.1
29/12/2017,24.9,65,0,47.9
30/12/2017,24.9,58,2.9,47.9
31/12/2017,22.2,56,1,60.8
1/01/2018,22.9,36,0,54.4
2/01/2018,22.2,32,0.8,47.2
3/01/2018,20.8,75,1.6,64.1
4/01/2018,20.4,63,1.2,40.7
5/01/2018,21.4,35,0,47.2
6/01/2018,24.2,6,0,57.6
7/01/2018,28.8,32,0,61.9
8/01/2018,26.3,95,0.1,44.6
9/01/2018,24.4,97,8.1,51.8
10/01/2018,21.6,80,0.9,50
11/01/2018,21.5,72,2.5,40.7
12/01/2018,24.5,60,0,51.5
13/01/2018,25.8,86,0.2,68.8
14/01/2018,18.5,54,7.9,89.3
15/01/2018,20,41,0.6,70.6
16/01/2018,19.7,62,0.7,74.5
17/01/2018,19.4,33,0,55.8
18/01/2018,20,30,0,40.7
19/01/2018,21.6,29,0,41
20/01/2018,22.3,22,0,47.5
21/01/2018,23.1,18,0,56.9
22/01/2018,25.6,62,0,46.8
23/01/2018,24.4,86,0,41.4
24/01/2018,24.9,80,0,47.5
25/01/2018,24.5,82,0.1,47.2
26/01/2018,24.7,65,0.1,47.5
27/01/2018,25.2,87,0.3,47.5
28/01/2018,24.9,50,3.7,54.7
29/01/2018,24.7,14,0.1,46.8
30/01/2018,24.4,34,0.7,53.6
31/01/2018,19.9,99,1.4,64.8
1/02/2018,19.1,73,0.1,62.3
2/02/2018,19.5,65,1.9,40.3
3/02/2018,20.2,50,13.6,53.3
4/02/2018,20.7,31,0.5,42.8
5/02/2018,20.9,28,0,43.6
6/02/2018,22,22,0,41
7/02/2018,22.7,28,0,50.8
8/02/2018,23.2,24,0,55.8
9/02/2018,23.4,70,0,56.9
10/02/2018,24.2,45,0.4,39.2
11/02/2018,24.1,65,0,66.6
12/02/2018,23.6,66,0.4,51.8
13/02/2018,23.7,54,2.5,42.8
14/02/2018,27.4,40,0.5,74.5
15/02/2018,23.5,26,0.1,63.4
16/02/2018,22.6,28,0,51.5
17/02/2018,23.8,35,0.6,62.3
18/02/2018,24.4,29,0,53.6
19/02/2018,23.7,77,2.4,62.3
20/02/2018,20.4,83,7.2,68
21/02/2018,20.5,82,0.4,38.2
22/02/2018,21.3,92,0,38.5
23/02/2018,23.1,75,0.1,54
24/02/2018,26,35,0.7,43.9
25/02/2018,22,76,21.9,57.6
26/02/2018,19.3,91,15.8,56.5
27/02/2018,20.1,31,0.2,38.5
28/02/2018,21.8,20,0,42.5
1/03/2018,22,34,0.1,55.1
2/03/2018,21,67,0.3,38.9
3/03/2018,22.1,32,0,43.2
4/03/2018,21.9,57,0,68.8
5/03/2018,21.5,86,8.4,44.3
6/03/2018,20.8,65,3,63
7/03/2018,21.3,53,0,44.6
8/03/2018,21.1,65,0.1,36.7
9/03/2018,21.4,55,2.1,41.4
10/03/2018,21.6,34,0.1,36.4
11/03/2018,20.8,12,0,38.2
12/03/2018,20.7,67,5.1,33.1
13/03/2018,20.7,96,14.1,41
14/03/2018,22,49,1.1,37.1
15/03/2018,24.1,29,0.1,57.6
16/03/2018,22.4,73,0.7,39.2
17/03/2018,23.6,28,0,37.1
18/03/2018,27.4,1,0,53.3
19/03/2018,23.3,1,0,54
20/03/2018,21.7,64,6.7,62.3
21/03/2018,20,95,22.8,65.2
22/03/2018,20,96,1.3,50.8
23/03/2018,20.9,90,0.8,40.3
24/03/2018,21.2,50,0,44.3
25/03/2018,25.3,58,0.6,54.4
26/03/2018,21.6,32,0,55.1
27/03/2018,18.3,4,0,35.3
28/03/2018,21.2,13,0,37.1
29/03/2018,21.6,7,0,40.3
30/03/2018,23,12,0,43.6
31/03/2018,21.7,53,0.3,37.4
1/04/2018,22.9,33,0,42.5
2/04/2018,23.5,67,0.2,55.4
3/04/2018,21.5,30,0,48.2
4/04/2018,21.6,57,0.4,32.4
5/04/2018,21.6,25,0.2,38.9
6/04/2018,21.2,27,0,31.7
7/04/2018,22.5,11,0,37.4
8/04/2018,22.1,21,0,35.3
9/04/2018,23.2,17,0,62.3
10/04/2018,20.8,54,0.1,37.1
11/04/2018,22.2,8,0,44.3
12/04/2018,24.9,0,0,33.8
13/04/2018,26.2,23,0,35.3
14/04/2018,25.5,41,0,69.8
15/04/2018,20.5,45,0,82.8
16/04/2018,22.1,0,0,44.6
17/04/2018,19.3,59,0.7,47.9
18/04/2018,19.4,56,0,37.4
19/04/2018,19.7,58,0.2,33.1
20/04/2018,19.4,29,0,36
21/04/2018,19.3,35,0.4,35.6
22/04/2018,18.5,31,0.4,30.2
23/04/2018,18.4,39,0.3,32
24/04/2018,18.2,18,0,32.8
25/04/2018,17.8,42,1.9,41.8
26/04/2018,18.9,73,0,59.4
27/04/2018,17.8,58,3.7,57.6
28/04/2018,16.3,74,5.9,42.8
29/04/2018,16.6,63,2.8,36.4
30/04/2018,15.9,41,3.7,45
1/05/2018,16.1,13,0,23.8
2/05/2018,17,70,0,28.1
3/05/2018,18.6,47,0,33.8
4/05/2018,20,44,0.1,63.7
5/05/2018,15.1,0,0,32.8
6/05/2018,14.7,0,0,25.2
7/05/2018,16.8,9,0,37.4
8/05/2018,16.6,69,0,21.2
9/05/2018,16.6,18,0.2,31.3
10/05/2018,16.9,35,0,62.3
11/05/2018,12.1,36,0.2,61.6
12/05/2018,14.1,85,4.1,74.9
13/05/2018,15.4,80,3.6,75.6
14/05/2018,15.6,64,0.6,62.3
15/05/2018,14.5,33,0,34.9
16/05/2018,13.8,42,0.1,47.9
17/05/2018,13.1,12,0,28.8
18/05/2018,12.8,3,0,36.7
19/05/2018,13.6,30,0.1,30.6
20/05/2018,13.3,3,0,41.8
21/05/2018,15.2,1,0,51.1
22/05/2018,15.8,7,0,43.6
23/05/2018,15.1,13,0,27.4
24/05/2018,14.6,60,0.2,36
25/05/2018,15.6,58,0,35.3
26/05/2018,13.6,9,0,31.3
27/05/2018,13.8,59,0,29.9
28/05/2018,14.3,97,0,23.4
29/05/2018,15.4,22,0.7,30.2
30/05/2018,13.5,43,3.1,49
31/05/2018,13.1,19,0,63
1/06/2018,13.2,64,0.5,64.1
2/06/2018,14.1,84,2.6,71.6
3/06/2018,14.5,59,0.3,49.3
4/06/2018,13.8,65,5.4,45.4
5/06/2018,13.3,87,16.7,43.6
6/06/2018,14.1,81,11.3,31.3
7/06/2018,14.3,45,0.2,31
8/06/2018,13.9,80,3,24.1
9/06/2018,12.6,78,3,27
10/06/2018,13.8,56,5.1,53.6
11/06/2018,13.1,40,0.5,38.9
12/06/2018,11.6,41,0.6,32
13/06/2018,12.5,51,0,28.1
14/06/2018,13,2,0,35.6
15/06/2018,13.3,9,0,55.8
16/06/2018,11.9,14,0,42.5
17/06/2018,10.2,19,0.3,66.2
18/06/2018,11.9,76,0.5,58
19/06/2018,12,81,7.1,69.1
20/06/2018,13.8,58,2,45.4
21/06/2018,11.9,82,1.5,22.3
22/06/2018,11.7,26,0,25.9
23/06/2018,10.5,27,0,28.1
24/06/2018,10,12,0,38.5
25/06/2018,9.9,8,0,25.9
26/06/2018,10.7,26,0.4,27.4
27/06/2018,11.3,81,5.2,28.4
28/06/2018,13.1,66,16.3,27
29/06/2018,9.6,53,0,32.4
30/06/2018,11,10,0,33.8
1/07/2018,10.6,13,0.3,30.6
2/07/2018,13.8,74,2.2,26.6
3/07/2018,11.2,20,0.2,24.8
4/07/2018,12.2,44,0,25.6
5/07/2018,15.6,20,0,28.1
6/07/2018,17.3,6,0,55.8
7/07/2018,11.2,21,0,60.1
8/07/2018,11.4,9,0,60.1
9/07/2018,12,12,0,47.2
10/07/2018,10.2,19,0,28.1
11/07/2018,10.1,22,0.2,25.6
12/07/2018,9.7,32,0,27.4
13/07/2018,10,1,0,42.8
14/07/2018,9.3,0,0,37.1
15/07/2018,7.7,0,0,28.8
16/07/2018,8.2,6,0,36
17/07/2018,13.8,0,0,47.9
18/07/2018,13.1,0,0,42.1
19/07/2018,11.9,54,0,25.2
20/07/2018,13,18,0,77.4
21/07/2018,11.3,2,0,51.8
22/07/2018,9.2,3,0,33.8
23/07/2018,9.6,13,0,32.8
24/07/2018,15.6,14,0,40
25/07/2018,14.7,10,0,30.6
26/07/2018,11.2,23,0,31
27/07/2018,10.9,3,0,25.6
28/07/2018,12.1,41,0.5,29.9
29/07/2018,16.5,14,0,55.8
30/07/2018,12,0,0,40.3
31/07/2018,12.7,33,0,36.7
1/08/2018,14.1,26,0,43.6
2/08/2018,11.8,30,0.2,31.3
3/08/2018,14.7,36,0.3,47.2
4/08/2018,13.5,16,0,45
5/08/2018,11.9,0,0,37.4
6/08/2018,12.7,39,3.1,54
7/08/2018,12.1,0,0,70.6
8/08/2018,12.4,22,0,45
9/08/2018,11.8,1,0,30.6
10/08/2018,13.1,30,0,42.5
11/08/2018,16.9,33,0,56.5
12/08/2018,11.5,8,0,65.2
13/08/2018,12.7,8,0,49.3
14/08/2018,13.6,0,0,43.9
15/08/2018,16.7,5,0,62.6
16/08/2018,15.5,8,0,49.7
17/08/2018,11.1,2,0,35.6
18/08/2018,13,9,0,72.4
19/08/2018,11,16,0,72
20/08/2018,10.1,25,0,50.8
21/08/2018,11.2,20,0,63
22/08/2018,12.2,48,0,43.6
23/08/2018,11.5,34,0.5,29.9
24/08/2018,12.5,53,5.8,29.5
25/08/2018,13.9,70,1,42.5
26/08/2018,11.7,99,2.7,23
27/08/2018,12.4,86,1.9,66.6
28/08/2018,10.4,62,0,38.2
29/08/2018,8.8,1,0,44.3
30/08/2018,9.6,39,0,32
31/08/2018,12,63,3.3,57.2
1/09/2018,14.7,50,0,57.2
2/09/2018,12.3,77,1.8,51.1
3/09/2018,11.5,61,6.9,45
4/09/2018,13.9,38,0.4,39.2
5/09/2018,13.4,37,1.4,30.2
6/09/2018,13.9,69,0.5,49
7/09/2018,15.7,61,16.5,31.7
8/09/2018,14.1,74,1.6,46.4
9/09/2018,14.4,11,0,47.5
10/09/2018,14.7,0,0,34.9
11/09/2018,14.8,31,0,54
12/09/2018,19.6,32,0,45.7
13/09/2018,15.2,8,0,48.2
14/09/2018,16.5,21,0,46.4
15/09/2018,19.8,20,0,54.7
16/09/2018,12.3,2,0,52.9
17/09/2018,12.6,27,0,43.2
18/09/2018,15.4,20,0,44.3
19/09/2018,18.4,16,0,65.2
20/09/2018,12.5,43,1.6,39.2
21/09/2018,12.7,0,0,37.4
22/09/2018,14.4,63,0,39.6
23/09/2018,15.2,35,1.6,56.9
24/09/2018,13.3,93,4.4,52.2
25/09/2018,12.9,47,0.2,28.1
26/09/2018,12.1,59,7.6,27.7
27/09/2018,13.4,37,0,46.1
28/09/2018,17.8,29,0.1,47.5
29/09/2018,15,33,0.1,73.1
30/09/2018,13.8,35,0.2,42.1
1/10/2018,14.7,15,0,45
2/10/2018,15.9,13,0,50
3/10/2018,18.3,68,0.1,29.9
4/10/2018,15.7,100,20.4,43.6
5/10/2018,14.9,99,38.4,68.8
6/10/2018,15.6,53,3.9,60.1
7/10/2018,14.8,90,13.9,61.2
8/10/2018,16.4,56,4,53.6
9/10/2018,17,67,0,36
10/10/2018,15.6,98,8.8,61.2
11/10/2018,15.1,80,1.6,49
12/10/2018,15.3,92,2.5,41.4
13/10/2018,16.3,87,2.2,45
14/10/2018,17.4,74,5.4,45
15/10/2018,18.1,50,4.5,58.7
16/10/2018,19,57,1.1,53.3
17/10/2018,19.4,95,1.9,36.4
18/10/2018,19.5,62,8.9,51.5
19/10/2018,20.5,51,0.9,49
20/10/2018,21.5,87,4.6,37.1
21/10/2018,16.9,89,0.3,51.8
22/10/2018,17.8,44,0.6,48.2
23/10/2018,19.3,47,0,46.8
24/10/2018,17.1,88,0.4,72
25/10/2018,17.5,69,0.3,39.2
26/10/2018,17,48,0.6,55.8
27/10/2018,18.8,60,0.8,42.8
28/10/2018,16.4,97,5.5,60.8
29/10/2018,16.7,69,0.4,34.6
30/10/2018,18.7,7,0,52.6
31/10/2018,19.5,60,0,37.8
1/11/2018,21.8,60,0.1,42.5
2/11/2018,28.3,64,0.2,52.9
3/11/2018,24,44,0.1,53.6
4/11/2018,20.8,78,1,49.7
5/11/2018,21.5,83,0.2,34.9
6/11/2018,25.5,86,0.3,54
7/11/2018,20.5,93,17.9,54.4
8/11/2018,15.2,38,7.3,52.2
9/11/2018,16.6,67,0.1,52.2
10/11/2018,17,29,0,39.2
11/11/2018,17.4,47,0,44.6
12/11/2018,18.5,34,0,41.8
13/11/2018,19.9,79,0,58.7
14/11/2018,19.8,85,1.4,35.3
15/11/2018,18.8,63,3.1,56.9
16/11/2018,17.5,58,3.1,38.5
17/11/2018,17.5,57,2,50.4
18/11/2018,18.3,44,1.3,40.7
19/11/2018,17.9,36,0.7,38.9
20/11/2018,19.6,55,0.6,52.2
21/11/2018,23.4,81,2.7,49.7
22/11/2018,20.6,11,0,75.2
23/11/2018,17.6,12,0,83.5
24/11/2018,18,56,0.4,53.6
25/11/2018,17.9,69,0,44.3
26/11/2018,17.8,44,0.4,59
27/11/2018,19.1,77,1.9,44.6
28/11/2018,17.9,97,62.2,89.6
29/11/2018,17.5,57,3.4,74.5
30/11/2018,18.3,22,0.1,40
1/12/2018,19.9,18,0,46.8
2/12/2018,22.1,23,0,67
3/12/2018,20.9,3,0,29.5
4/12/2018,19.7,50,1.5,47.2
5/12/2018,19.5,80,0.3,36
6/12/2018,20.8,48,0.2,50
7/12/2018,20.8,9,0,55.1
8/12/2018,21.2,17,0,59.4
9/12/2018,21.5,25,0,46.1
10/12/2018,21.9,84,0.5,34.6
11/12/2018,20.1,82,0.2,37.8
12/12/2018,20.7,94,1.3,42.8
13/12/2018,22.1,91,8.4,51.8
14/12/2018,22.6,59,7.7,35.6
15/12/2018,22.6,62,2.7,67.7
16/12/2018,24.5,33,0.5,62.6
17/12/2018,23.6,9,0,39.6
18/12/2018,22.1,83,1.3,49
19/12/2018,21.9,81,4.3,34.9
20/12/2018,23.6,77,3.3,52.6
21/12/2018,20.9,61,3.5,51.1
22/12/2018,18.2,59,1.2,61.6
23/12/2018,18.7,26,2.9,42.8
24/12/2018,19.7,21,0,44.3
25/12/2018,22,1,0,42.1
26/12/2018,22.7,12,0,45.7
27/12/2018,23.9,13,0,46.4
28/12/2018,24.7,43,0,52.6
29/12/2018,25,20,0,46.4
30/12/2018,24.7,64,0,38.9
31/12/2018,25.1,77,0.1,34.9
1/01/2019,25.8,26,0,36.4
2/01/2019,24,52,0,46.8
3/01/2019,23.3,76,0,41
4/01/2019,24.5,11,0,44.6
5/01/2019,26.7,40,0.2,54.7
6/01/2019,20.6,98,8,46.1
7/01/2019,21.6,97,1.8,31
8/01/2019,24.1,45,1.6,42.5
9/01/2019,22.9,36,0.5,54.4
10/01/2019,22.2,95,1.4,48.6
11/01/2019,22.9,66,2.3,50
12/01/2019,24.8,27,0,44.3
13/01/2019,22.7,67,0,47.9
14/01/2019,23.8,39,0,51.8
15/01/2019,25.3,22,0,58
16/01/2019,25.4,18,0,33.5
17/01/2019,25.9,36,0,55.4
18/01/2019,26.6,29,0,47.5
19/01/2019,23.5,83,0,65.2
20/01/2019,22.9,92,0.1,33.1
21/01/2019,24.1,92,4.9,35.3
22/01/2019,25.4,43,0,42.8
23/01/2019,24.4,57,0.1,77.8
24/01/2019,23.6,80,0.6,41
25/01/2019,26.3,25,0,47.9
26/01/2019,26.3,26,0,40
27/01/2019,25.3,42,4.7,59.4
28/01/2019,24.4,58,4.3,38.2
29/01/2019,26,31,0,49.7
30/01/2019,25.8,98,0,45
31/01/2019,28.3,83,0.3,83.5
1/02/2019,21.7,100,6.4,53.3
2/02/2019,23.3,88,9.9,38.9
3/02/2019,24.8,11,0,52.6
4/02/2019,25.1,31,0.2,31
5/02/2019,24.5,77,0.9,49
6/02/2019,24.6,28,0.6,43.2
7/02/2019,24.7,10,0,53.6
8/02/2019,24.7,73,0.3,33.8
9/02/2019,25,34,2.6,52.6
10/02/2019,20.3,1,0,43.6
11/02/2019,21.8,6,0,46.8
12/02/2019,26.9,5,0,56.2
13/02/2019,21.6,26,0.3,68.8
14/02/2019,21.3,46,0.2,33.5
15/02/2019,21.3,33,0,42.5
16/02/2019,22.3,77,0,48.2
17/02/2019,23.5,14,0,51.5
18/02/2019,24.7,8,0,56.5
19/02/2019,23.6,59,1,67.7
20/02/2019,21.2,97,13.9,48.6
21/02/2019,21.6,79,14.2,45
22/02/2019,21.2,73,3.9,60.5
23/02/2019,20.8,60,4,67.7
24/02/2019,21.1,80,4.1,56.2
25/02/2019,21.6,45,0.4,34.2
26/02/2019,20.9,67,0,41.4
27/02/2019,22,51,1,49.3
28/02/2019,23,79,0,43.2
1/03/2019,23.4,57,0.4,40.7
2/03/2019,23.3,58,2.1,40.7
3/03/2019,23.3,25,0.5,44.6
4/03/2019,24,36,0,50
5/03/2019,24.1,47,0,45.7
6/03/2019,25.1,43,0.5,72.7
7/03/2019,20,81,0.8,51.8
8/03/2019,22.8,51,0.4,51.1
9/03/2019,22.1,85,5.4,37.4
10/03/2019,23.3,56,0.1,42.1
11/03/2019,23.2,22,0.3,42.8
12/03/2019,24.4,37,0.5,60.5
13/03/2019,21.3,90,5.4,42.1
14/03/2019,22.3,86,47.7,56.2
15/03/2019,20.3,60,5.2,68.8
16/03/2019,21,90,19.2,39.2
17/03/2019,19.5,99,48.3,42.5
18/03/2019,20,65,2.6,26.6
19/03/2019,21,30,1.1,38.2
20/03/2019,21.2,43,1.1,37.4
21/03/2019,21.7,39,0.8,39.2
22/03/2019,21.5,88,1.3,27.4
23/03/2019,21.7,83,1.7,32.4
24/03/2019,23.6,84,2.4,43.6
25/03/2019,22.9,94,0.7,45
26/03/2019,20,18,1,41.4
27/03/2019,19.6,77,0.6,33.8
28/03/2019,20.4,60,0.5,37.4
29/03/2019,21.4,72,0,40
30/03/2019,19.4,49,36.6,69.1
31/03/2019,15.7,2,0,47.5
1/04/2019,16.8,42,1.5,39.2
2/04/2019,19.3,52,0.8,29.5
3/04/2019,19.2,35,0.3,30.6
4/04/2019,18.6,88,4.3,46.4
5/04/2019,19.5,67,2.1,21.2
6/04/2019,20.8,41,0,28.8
7/04/2019,20.7,12,0,34.2
8/04/2019,23,21,0,38.9
9/04/2019,20.2,23,0.8,70.2
10/04/2019,16.8,27,0,44.6
11/04/2019,16.4,40,0.4,30.2
12/04/2019,17.4,52,0.3,32.8
13/04/2019,18,58,0.1,27
14/04/2019,18.1,54,4.9,40.3
15/04/2019,18,19,0.2,37.8
16/04/2019,18.1,41,0.4,29.9
17/04/2019,18.3,29,0.3,29.5
18/04/2019,18.9,17,0,33.1
19/04/2019,19.5,35,0,33.5
20/04/2019,19.6,57,0.7,27
21/04/2019,20.9,59,0,33.5
22/04/2019,20.8,61,0,42.5
23/04/2019,20.3,55,2,40
24/04/2019,19.6,40,0.2,31.3
25/04/2019,18.8,11,0,29.2
26/04/2019,20.4,25,0.1,50.8
27/04/2019,15.4,40,0.6,40.3
28/04/2019,14.7,1,0,34.2
29/04/2019,16,19,0.1,32.4
30/04/2019,18.4,77,0,42.5
1/05/2019,19,86,0,35.6
2/05/2019,20.4,85,0.9,36.7
3/05/2019,20.2,98,17.6,41.8
4/05/2019,17.7,52,4.2,45.4
5/05/2019,15.1,31,1.5,67.3
6/05/2019,15,27,0.3,40.7
7/05/2019,14,4,0,27.7
8/05/2019,15.2,3,0,48.6
9/05/2019,14.1,49,0,33.8
10/05/2019,13.7,64,2,37.8
11/05/2019,14,26,0,57.6
12/05/2019,14.3,1,0,40
13/05/2019,14.9,52,0,31.7
14/05/2019,15.4,16,0,42.8
15/05/2019,15.2,23,0.3,25.9
16/05/2019,15.6,29,0,28.8
17/05/2019,15.4,21,0,26.6
18/05/2019,16.2,24,0.5,28.8
19/05/2019,16.6,48,0.2,23.8
20/05/2019,15.9,82,0,21.2
21/05/2019,17.5,36,0,23.8
22/05/2019,16.9,38,0,28.8
23/05/2019,17.3,29,0.4,25.2
24/05/2019,16.2,71,0,24.5
25/05/2019,16.2,0,0,27.7
26/05/2019,16.3,13,0.1,44.3
27/05/2019,12.6,16,0.3,72.4
28/05/2019,12.7,4,0,52.2
29/05/2019,14,37,0,59.8
30/05/2019,10.6,1,0,52.9
31/05/2019,12.4,12,0,44.6
1/06/2019,14,47,4,52.2
2/06/2019,13.7,46,1.1,25.9
3/06/2019,12,42,0.8,37.4
4/06/2019,10.8,85,19.5,87.1
5/06/2019,11.9,62,3.3,55.1
6/06/2019,11.8,13,0,34.2
7/06/2019,13.7,82,7.1,23.4
8/06/2019,12.4,100,0.1,20.9
9/06/2019,14.3,36,0,22
10/06/2019,15,20,0,30.6
11/06/2019,14.5,14,0,22.7
12/06/2019,15.2,66,0,30.6
13/06/2019,17.5,62,1.5,41
14/06/2019,13,61,0,36
15/06/2019,12.6,14,0.3,30.2
16/06/2019,13.4,93,13.4,23
17/06/2019,13.3,79,5,50
18/06/2019,13.8,78,1,29.2
19/06/2019,11.3,9,0,34.6
20/06/2019,10,41,2.8,29.9
21/06/2019,10.3,17,0.2,41
22/06/2019,10.3,40,0.8,49.3
23/06/2019,11.2,58,7.2,50.4
24/06/2019,13.2,68,5.9,41.8
25/06/2019,14.5,50,3.1,32.8
26/06/2019,14.6,52,3.1,30.2
27/06/2019,12.8,33,1,21.2
28/06/2019,13.5,38,0.1,25.9
29/06/2019,14,5,0,47.5
30/06/2019,12.9,24,0,43.2
1/07/2019,10.1,47,0,29.2
2/07/2019,9.8,47,0,25.6
3/07/2019,13,34,0.3,42.1
4/07/2019,15.6,71,2.1,34.6
5/07/2019,15.5,53,3.1,33.1
6/07/2019,14.4,64,1.2,25.2
7/07/2019,12.9,46,1.6,22
8/07/2019,13.3,59,0.4,29.5
9/07/2019,12,3,0,35.6
10/07/2019,11.1,2,0,37.8
11/07/2019,13.4,6,0,52.6
12/07/2019,14.4,35,0,51.8
13/07/2019,12.2,13,0,68.8
14/07/2019,10.4,25,0,49.7
15/07/2019,12.6,15,0,68.4
16/07/2019,12.8,2,0,42.5
17/07/2019,12.9,20,0,37.4
18/07/2019,12.4,3,0,38.2
19/07/2019,10.6,2,0,36.7
20/07/2019,11.1,0,0,30.2
21/07/2019,13.2,2,0,25.9
22/07/2019,14.2,46,0,28.1
23/07/2019,14.8,0,0,36.4
24/07/2019,14,40,0.1,35.6
25/07/2019,11.5,0,0,27.7
26/07/2019,12.3,89,0,27
27/07/2019,12.9,56,0.1,34.6
28/07/2019,11.5,17,0,32.4
29/07/2019,11.9,56,2.4,25.6
30/07/2019,12.8,66,5.2,48.6
31/07/2019,12.4,53,2.1,43.9
1/08/2019,12.2,22,0,24.8
2/08/2019,12.6,38,4.3,27.4
3/08/2019,11.4,6,0,33.5
4/08/2019,11.9,62,0.2,30.6
5/08/2019,12.8,33,0,26.6
6/08/2019,10.7,0,0,25.2
7/08/2019,11.9,0,0,27.4
8/08/2019,13.2,18,0,63.4
9/08/2019,12.6,6,0,74.2
10/08/2019,10.2,7,0,69.5
11/08/2019,10.4,40,0.3,57.2
12/08/2019,11.5,32,0.3,49
13/08/2019,10.6,1,0,35.3
14/08/2019,11.1,12,0,29.2
15/08/2019,10.2,0,0,28.4
16/08/2019,13.3,5,0,26.3
17/08/2019,13.2,14,0,44.3
18/08/2019,13.8,11,0,55.4
19/08/2019,12.3,10,0,65.5
20/08/2019,12.5,2,0,50.8
21/08/2019,14,35,0,60.5
22/08/2019,13.4,44,0.5,68.8
23/08/2019,12,6,0,39.2
24/08/2019,14.5,0,0,33.5
25/08/2019,13.5,31,0.2,55.8
26/08/2019,13.5,84,9.8,37.8
27/08/2019,13.7,61,5.4,42.1
28/08/2019,13.7,21,0.1,26.3
29/08/2019,11.3,82,15.3,64.4
30/08/2019,13.1,93,20.8,55.4
31/08/2019,14.2,71,6.6,45
1/09/2019,13.8,11,0,31.7
2/09/2019,12.9,9,0.5,52.9
3/09/2019,13.6,7,0,28.1
4/09/2019,16,23,0,30.2
5/09/2019,15.8,7,0,35.6
6/09/2019,16.7,45,0.1,83.2
7/09/2019,13,28,0,64.8
8/09/2019,13,6,0,65.9
9/09/2019,12.4,56,1,62.6
10/09/2019,12.6,43,0.1,55.8
11/09/2019,12.5,6,0,35.6
12/09/2019,15.3,59,0,40.3
13/09/2019,14.7,47,1,40.7
14/09/2019,13.4,12,0,40.3
15/09/2019,15.7,42,0,32.8
16/09/2019,17.7,72,0.4,74.9
17/09/2019,12.6,100,45.2,66.6
18/09/2019,15.3,91,29.6,54.4
19/09/2019,16.7,47,5.2,38.9
20/09/2019,17.6,40,0.7,53.3
21/09/2019,18.8,81,0,44.3
22/09/2019,16.9,51,1.4,36.7
23/09/2019,14.8,20,1.4,41
24/09/2019,13.2,0,0,41
25/09/2019,13.7,9,0,47.9
26/09/2019,15.6,48,1.3,43.2
27/09/2019,16.8,52,0.6,26.3
28/09/2019,15.5,28,0,54.4
29/09/2019,14.3,20,0,41.8
30/09/2019,15.3,80,1.8,46.4
1/10/2019,15.7,35,0.9,42.5
2/10/2019,16.6,13,0,37.8
3/10/2019,19.5,2,0,35.3
4/10/2019,19.7,34,0.3,64.4
5/10/2019,16.5,71,10.4,39.2
6/10/2019,18.1,83,0,52.9
7/10/2019,17.9,63,0,40.7
8/10/2019,15.5,47,4,66.6
9/10/2019,13.8,24,0.8,62.6
10/10/2019,14.2,36,1.7,44.6
11/10/2019,13.7,70,7.4,34.6
12/10/2019,14.3,89,2.6,39.2
13/10/2019,14.4,42,1.2,32
14/10/2019,16,53,0,36.4
15/10/2019,17.8,18,0,48.6
16/10/2019,17.9,59,0.3,41
17/10/2019,19.3,30,1.7,65.5
18/10/2019,15.9,3,0,49.7
19/10/2019,18,13,0,57.2
20/10/2019,15.3,2,0,36.4
21/10/2019,15.9,11,0,41
22/10/2019,16.8,30,0,45
23/10/2019,19,29,0,45.7
24/10/2019,19.5,23,0,35.3
25/10/2019,24.8,36,0,45.4
26/10/2019,24.5,41,0,71.6
27/10/2019,16.8,12,0,42.5
28/10/2019,16.6,15,0.3,38.5
29/10/2019,18.6,32,0,48.6
30/10/2019,19.6,92,0,38.2
31/10/2019,20.4,19,0,46.4
1/11/2019,20.3,2,0,55.4
2/11/2019,21.5,61,0,57.6
3/11/2019,22.5,81,12.3,44.6
